start_house_number,end_house_number,odd_even_both,start_apartment_number,end_apartment_number,non_house_address_house_number,non_house_address_house_number_prefix,non_house_address_house_number_suffix,non_house_address_street_direction,non_house_address_street_name,non_house_address_street_suffix,non_house_address_address_direction,non_house_address_apartment,non_house_address_city,non_house_address_state,non_house_address_zip,precinct_id,precinct_split_id,id
2701,3299,ODD,,,,,,,MIDWAY CHURCH,RD,,,ELON,NC,27244,910019,710016377,99100110270
300,498,EVEN,,,,,,,MILL,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110271
301,499,ODD,,,,,,,MILL,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110272
1000,1098,EVEN,,,,,,,MILL STONE,LN,,,MEBANE,NC,27302,9100123,710011692,99100110274
1001,1099,ODD,,,,,,,MILL STONE,LN,,,MEBANE,NC,27302,9100123,710011692,99100110275
2600,2698,EVEN,,,,,,,MILLBROOK,CT,,,HAW RIVER,NC,27258,9100121,710011723,99100110276
2601,2699,ODD,,,,,,,MILLBROOK,CT,,,HAW RIVER,NC,27258,9100121,710011723,99100110277
2200,2698,EVEN,,,,,,,MILLBROOK,DR,,,HAW RIVER,NC,27258,9100121,710011723,99100110278
2201,2699,ODD,,,,,,,MILLBROOK,DR,,,HAW RIVER,NC,27258,9100121,710011723,99100110279
500,598,EVEN,,,,,,,MILLER,ST,,,BURLINGTON,NC,27215,9100135,710011554,99100110280
2900,2998,EVEN,,,,,,,MILTON HOLT,LN,,,BURLINGTON,NC,27215,9100117,71001984,99100110281
2901,2999,ODD,,,,,,,MILTON HOLT,LN,,,BURLINGTON,NC,27215,9100117,71001984,99100110282
2700,3776,EVEN,,,,,,,MINE CREEK,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100110283
2701,3999,ODD,,,,,,,MINE CREEK,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100110284
4100,4298,EVEN,,,,,,,MINEHILL,LN,,,GRAHAM,NC,27253,9100121,710011723,99100110285
4101,4299,ODD,,,,,,,MINEHILL,LN,,,GRAHAM,NC,27253,9100121,710011723,99100110286
4200,5598,EVEN,,,,,,,MINERAL SPRINGS,RD,,,GRAHAM,NC,27253,9100121,710011723,99100110287
4201,5599,ODD,,,,,,,MINERAL SPRINGS,RD,,,GRAHAM,NC,27253,9100121,710011723,99100110288
2900,2998,EVEN,,,,,,,MINETREE PYNES,DR,,,HAW RIVER,NC,27258,9100121,710011723,99100110289
2901,2999,ODD,,,,,,,MINETREE PYNES,DR,,,HAW RIVER,NC,27258,9100121,710011723,99100110290
3000,3098,EVEN,,,,,,,MINOR,RD,,,ELON,NC,27244,910019,710016377,99100110291
3001,3099,ODD,,,,,,,MINOR,RD,,,ELON,NC,27244,910019,710016377,99100110292
2700,2798,EVEN,,,,,,,MIRROW LAKE,DR,,,BURLINGTON,NC,27215,9100128,710014523,99100110293
2701,2799,ODD,,,,,,,MIRROW LAKE,DR,,,BURLINGTON,NC,27215,9100128,710014523,99100110294
4000,4098,EVEN,,,,,,,MISTLETOE,DR,,,BURLINGTON,NC,27217,9100125,710012257,99100110295
4001,4099,ODD,,,,,,,MISTLETOE,DR,,,BURLINGTON,NC,27217,9100125,710012257,99100110296
3301,3399,ODD,,,,,,,MISTY HOLLOW,CT,,,GRAHAM,NC,27253,9100117,71001984,99100110297
3400,3498,EVEN,,,,,,,MISTY HOLLOW,LN,,,GRAHAM,NC,27253,9100117,71001984,99100110298
701,799,ODD,,,,,,,MITCHELL,CT,,,BURLINGTON,NC,27217,910019,710016377,99100110299
700,898,EVEN,,,,,,,MITCHELL,LN,,,BURLINGTON,NC,27217,910019,710016377,99100110300
701,899,ODD,,,,,,,MITCHELL,LN,,,BURLINGTON,NC,27217,910019,710016377,99100110301
301,409,ODD,,,,,,,MOBILE MANOR,RD,,,BURLINGTON,NC,27217,9100130,710014409,99100110302
1000,1198,EVEN,,,,,,,MOBILE PARK,RD,,,GRAHAM,NC,27253,9100114,710012678,99100110303
1001,1199,ODD,,,,,,,MOBILE PARK,RD,,,GRAHAM,NC,27253,9100114,710012678,99100110304
3300,3398,EVEN,,,,,,,MOCKINGBIRD,TRL,,,GRAHAM,NC,27253,9100117,71001984,99100110305
3301,3399,ODD,,,,,,,MOCKINGBIRD,TRL,,,GRAHAM,NC,27253,9100117,71001984,99100110306
101,399,ODD,,,,,,,MOFFITT HALL,,,,ELON,NC,27244,910013,710012825,99100110307
1102,1598,EVEN,,,,,,,MONROE HOLT,RD,,,BURLINGTON,NC,27215,9100112,710011880,99100110310
1101,1599,ODD,,,,,,,MONROE HOLT,RD,,,BURLINGTON,NC,27215,9100112,710011880,99100110311
500,608,EVEN,,,,,,,MONTCLAIR,DR,,,BURLINGTON,NC,27217,9100134,710015349,99100110312
501,607,ODD,,,,,,,MONTCLAIR,DR,,,BURLINGTON,NC,27217,9100134,710015349,99100110313
600,698,EVEN,,,,,,,MONTGOMERY,ST,,,BURLINGTON,NC,27217,9100134,710015349,99100110314
601,699,ODD,,,,,,,MONTGOMERY,ST,,,BURLINGTON,NC,27217,9100134,710015349,99100110315
100,198,EVEN,,,,,,,MONTREE,LN,,,GRAHAM,NC,27253,9100115,710018377,99100110316
101,199,ODD,,,,,,,MONTREE,LN,,,GRAHAM,NC,27253,9100115,710018377,99100110317
100,498,EVEN,,,,,,,MOORE,RD,,,MEBANE,NC,27302,9100124,710014533,99100110320
101,499,ODD,,,,,,,MOORE,RD,,,MEBANE,NC,27302,9100124,710014533,99100110321
101,1899,ODD,,,,,,,MOORE'S CHAPEL CEMETARY,RD,,,GRAHAM,NC,27253,9100118,710016476,99100110323
2800,2898,EVEN,,,,,,,MOORGATE,CT,,,BURLINGTON,NC,27215,910014,710012767,99100110324
2801,2899,ODD,,,,,,,MOORGATE,CT,,,BURLINGTON,NC,27215,910014,710012767,99100110325
2200,2498,EVEN,,,,,,,MORAN,ST,,,BURLINGTON,NC,27215,9100126,710015124,99100110326
2201,2499,ODD,,,,,,,MORAN,ST,,,BURLINGTON,NC,27215,9100126,710015124,99100110327
101,199,ODD,,,,,,,MORGAN,RD,,,ELON,NC,27244,910015,710015630,99100110328
500,598,EVEN,,,,,,,MORGAN,TER,,,BURLINGTON,NC,27217,9100130,71001421,99100110329
501,599,ODD,,,,,,,MORGAN,TER,,,BURLINGTON,NC,27217,9100130,71001421,99100110330
4300,4398,EVEN,,,,,,,MORGAN LEIGH,CT,,,BURLINGTON,NC,27217,9100125,710012257,99100110332
1500,1898,EVEN,,,,,,,MORGANTOWN,RD,,,BURLINGTON,NC,27217,9100130,71001421,99100110333
1501,1899,ODD,,,,,,,MORGANTOWN,RD,,,BURLINGTON,NC,27217,9100130,71001421,99100110334
600,698,EVEN,,,,,,,MORNINGSIDE,CT,,,BURLINGTON,NC,27217,9100111,710012535,99100110335
3100,3198,EVEN,,,,,,,MORRIS,TRL,,,SNOW CAMP,NC,27349,910011,710017878,99100110336
3101,3199,ODD,,,,,,,MORRIS,TRL,,,SNOW CAMP,NC,27349,910011,710017878,99100110337
600,698,EVEN,,,,,,,MORROW,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110338
1801,2199,ODD,,,,,,,MORROW SCHOOL,RD,,,GRAHAM,NC,27253,9100121,710011723,99100110339
700,898,EVEN,,,,,,,MORTON,DR,,,BURLINGTON,NC,27217,910019,710016377,99100110340
2800,3198,EVEN,,,,,,,MOSER,LN,,,BURLINGTON,NC,27215,910012,710016528,99100110341
2801,3199,ODD,,,,,,,MOSER,LN,,,BURLINGTON,NC,27215,910012,710016528,99100110342
300,498,EVEN,,,,,,,MOSER,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110343
301,499,ODD,,,,,,,MOSER,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110344
2400,2798,EVEN,,,,,,,MOSS CREEK,LOOP,,,ELON,NC,27244,910019,710016377,99100110345
2401,2799,ODD,,,,,,,MOSS CREEK,LOOP,,,ELON,NC,27244,910019,710016377,99100110346
2100,2398,EVEN,,,,,,,MOTLEY,ST,,,BURLINGTON,NC,27217,9100130,710014409,99100110347
2101,2399,ODD,,,,,,,MOTLEY,ST,,,BURLINGTON,NC,27217,9100130,710014409,99100110348
5300,5898,EVEN,,,,,,,MOUNTAIN,TRL,,,SNOW CAMP,NC,27349,9100118,710016476,99100110349
5301,5899,ODD,,,,,,,MOUNTAIN,TRL,,,SNOW CAMP,NC,27349,9100118,710016476,99100110350
900,1198,EVEN,,,,,,,MOUNTAINSIDE,LN,,,BURLINGTON,NC,27217,9100110,710017845,99100110351
901,1199,ODD,,,,,,,MOUNTAINSIDE,LN,,,BURLINGTON,NC,27217,9100110,710017845,99100110352
2400,2598,EVEN,,,,,,,MOUNTAINVIEW,RD,,,BURLINGTON,NC,27215,910012,710016528,99100110353
2401,2599,ODD,,,,,,,MOUNTAINVIEW,RD,,,BURLINGTON,NC,27215,910012,710016528,99100110354
2200,2498,EVEN,,,,,,,MRS BLANCHARD,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100110355
2201,2499,ODD,,,,,,,MRS BLANCHARD,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100110356
4800,5498,EVEN,,,,,,,MT OLIVE CHURCH,RD,,,PITTSBORO,NC,27312,9100119,710011518,99100110359
4801,5499,ODD,,,,,,,MT OLIVE CHURCH,RD,,,PITTSBORO,NC,27312,9100119,710011518,99100110360
2301,2499,ODD,,,,,,,MT PLEASANT CHURCH,RD,,,BURLINGTON,NC,27215,910012,710016528,99100110361
4401,5799,ODD,,,,,,,MT VERNON CHURCH,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100110362
3100,4098,EVEN,,,,,,,MT WILLEN,RD,,,HAW RIVER,NC,27258,9100121,710011723,99100110363
3101,4099,ODD,,,,,,,MT WILLEN,RD,,,HAW RIVER,NC,27258,9100121,710011723,99100110364
6372,6448,EVEN,,,,,,,MT ZION,RD,,,LIBERTY,NC,27298,910011,710017878,99100110365
6373,6449,ODD,,,,,,,MT ZION,RD,,,LIBERTY,NC,27298,910011,710017878,99100110366
5700,6324,EVEN,,,,,,,MT ZION,RD,,,SNOW CAMP,NC,27349,910011,710017878,99100110367
5701,6325,ODD,,,,,,,MT ZION,RD,,,SNOW CAMP,NC,27349,910011,710017878,99100110368
3601,3799,ODD,,,,,,,MT ZION CHURCH,RD,,,MEBANE,NC,27302,9100125,710012257,99100110369
3900,3998,EVEN,,,,,,,MUHLENBERG,CT,,,BURLINGTON,NC,27215,9100138,710016341,99100110370
3901,3999,ODD,,,,,,,MUHLENBERG,CT,,,BURLINGTON,NC,27215,9100138,710016341,99100110371
300,312,EVEN,,,,,,,MUIRFIELD,CT,,,MEBANE,NC,27302,9100123,710014011,99100110372
1800,1898,EVEN,,,,,,,MULBERRY,LN,,,GRAHAM,NC,27253,9100121,710011723,99100110373
1801,1899,ODD,,,,,,,MULBERRY,LN,,,GRAHAM,NC,27253,9100121,710011723,99100110374
800,932,EVEN,,,,,,,MURRAY,ST,,,BURLINGTON,NC,27217,9100110,710017845,99100110375
801,931,ODD,,,,,,,MURRAY,ST,,,BURLINGTON,NC,27217,9100110,710017845,99100110376
700,898,EVEN,,,,,,,MYRTLE,DR,,,GRAHAM,NC,27253,9100114,710012678,99100110377
701,899,ODD,,,,,,,MYRTLE,DR,,,GRAHAM,NC,27253,9100114,710012678,99100110378
1100,1398,EVEN,,,,,,,NANCE,ST,,,BURLINGTON,NC,27217,9100116,710014068,99100110379
1101,1399,ODD,,,,,,,NANCE,ST,,,BURLINGTON,NC,27217,9100116,710014068,99100110380
100,198,EVEN,,,,,,,NASSAU,ST,,,HAW RIVER,NC,27258,9100137,710016637,99100110381
101,199,ODD,,,,,,,NASSAU,ST,,,HAW RIVER,NC,27258,9100137,710016637,99100110382
600,698,EVEN,,,,,,,NATALIE,DR,,,GRAHAM,NC,27253,9100112,710017710,99100110383
601,699,ODD,,,,,,,NATALIE,DR,,,GRAHAM,NC,27253,9100112,710017710,99100110384
100,598,EVEN,,,,,,,NEAL,ST,,,ELON,NC,27244,910015,710015630,99100110385
101,599,ODD,,,,,,,NEAL,ST,,,ELON,NC,27244,910015,710015630,99100110386
2500,3098,EVEN,,,,,,,NEALWOOD,AVE,,,GRAHAM,NC,27253,9100117,71001984,99100110387
2501,3099,ODD,,,,,,,NEALWOOD,AVE,,,GRAHAM,NC,27253,9100117,71001984,99100110388
500,598,EVEN,,,,,,,NEESE,CT,,,BURLINGTON,NC,27215,910016,710015686,99100110389
501,599,ODD,,,,,,,NEESE,CT,,,BURLINGTON,NC,27215,910016,710015686,99100110390
1700,2198,EVEN,,,,,,,NEESE,RD,,,GRAHAM,NC,27253,9100115,710012224,99100110391
1701,2199,ODD,,,,,,,NEESE,RD,,,GRAHAM,NC,27253,9100115,710012224,99100110392
4800,5198,EVEN,,,,,,,NEIGHBORS,RD,,,MEBANE,NC,27302,9100125,710012257,99100110393
4801,5199,ODD,,,,,,,NEIGHBORS,RD,,,MEBANE,NC,27302,9100125,710012257,99100110394
3300,3398,EVEN,,,,,,,NESTER'S,CT,,,GRAHAM,NC,27253,9100117,71001984,99100110395
3301,3399,ODD,,,,,,,NESTER'S,CT,,,GRAHAM,NC,27253,9100117,71001984,99100110396
400,498,EVEN,,,,,,,NEW,ST,,,BURLINGTON,NC,27217,9100134,710015349,99100110397
401,499,ODD,,,,,,,NEW,ST,,,BURLINGTON,NC,27217,9100134,710015349,99100110398
600,898,EVEN,,,,,,,NEW,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110399
601,899,ODD,,,,,,,NEW,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110400
2,198,EVEN,,,,,,,NEW CASTLE,RD,,,MEBANE,NC,27302,9100124,710017654,99100110401
1,199,ODD,,,,,,,NEW CASTLE,RD,,,MEBANE,NC,27302,9100124,710017654,99100110402
700,798,EVEN,,,,,,,NEW JERSEY,AVE,,,BURLINGTON,NC,27217,9100134,710018153,99100110403
701,799,ODD,,,,,,,NEW JERSEY,AVE,,,BURLINGTON,NC,27217,9100134,710018153,99100110404
5400,5598,EVEN,,,,,,,NEW OAK,TRL,,,BURLINGTON,NC,27217,9100110,710017845,99100110405
5401,5599,ODD,,,,,,,NEW OAK,TRL,,,BURLINGTON,NC,27217,9100110,710017845,99100110406
600,698,EVEN,,,,,,,NEWBERN,CT,,,BURLINGTON,NC,27215,910014,710012767,99100110407
601,699,ODD,,,,,,,NEWBERN,CT,,,BURLINGTON,NC,27215,910014,710012767,99100110408
1100,1198,EVEN,,,,,,,NEWBERRY,RD,,,MEBANE,NC,27302,9100124,710017654,99100110409
1101,1199,ODD,,,,,,,NEWBERRY,RD,,,MEBANE,NC,27302,9100124,710017654,99100110410
200,398,EVEN,,,,,,,NEWCASTLE,DR,,,BURLINGTON,NC,27215,910016,710015686,99100110411
201,399,ODD,,,,,,,NEWCASTLE,DR,,,BURLINGTON,NC,27215,910016,710015686,99100110412
2900,3498,EVEN,,,,,,,NEWLIN,RD,,,SNOW CAMP,NC,27349,9100119,710011518,99100110413
2901,3499,ODD,,,,,,,NEWLIN,RD,,,SNOW CAMP,NC,27349,9100119,710011518,99100110414
8001,8799,ODD,,,,,,,NICHOLSON FARM,LN,,,GRAHAM,NC,27253,9100119,710011518,99100110415
100,298,EVEN,,,,,,,NICKS,ST,,,GRAHAM,NC,27253,9100115,710012224,99100110416
101,299,ODD,,,,,,,NICKS,ST,,,GRAHAM,NC,27253,9100115,710012224,99100110417
100,198,EVEN,,,,,,,NIKE,DR,,,BURLINGTON,NC,27217,9100111,710012166,99100110418
101,199,ODD,,,,,,,NIKE,DR,,,BURLINGTON,NC,27217,9100111,710012166,99100110419
500,598,EVEN,,,,,,,NINA,DR,,,GRAHAM,NC,27253,9100112,710017710,99100110420
501,599,ODD,,,,,,,NINA,DR,,,GRAHAM,NC,27253,9100112,710017710,99100110421
1200,1398,EVEN,,,,,,,NORRIS,TRL,,,BURLINGTON,NC,27215,9100117,71001984,99100110422
1201,1399,ODD,,,,,,,NORRIS,TRL,,,BURLINGTON,NC,27215,9100117,71001984,99100110423
600,998,EVEN,,,,,,,NORTH,AVE,,,BURLINGTON,NC,27217,9100133,710017335,99100110424
601,999,ODD,,,,,,,NORTH,AVE,,,BURLINGTON,NC,27217,9100133,710017335,99100110425
200,298,EVEN,,,,,,,NORTH,CT,,,GRAHAM,NC,27253,9100114,710012678,99100110426
201,299,ODD,,,,,,,NORTH,CT,,,GRAHAM,NC,27253,9100114,710012678,99100110427
200,898,EVEN,,,,,,,NORTH,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110428
201,899,ODD,,,,,,,NORTH,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110429
200,398,EVEN,,,,,,,NORTH,ST,,,MEBANE,NC,27302,9100124,710017654,99100110430
100,198,EVEN,,,,,,,NORTH HALL,,,,ELON,NC,27244,910013,710012825,99100110431
101,199,ODD,,,,,,,NORTH HALL,,,,ELON,NC,27244,910013,710012825,99100110432
2400,2498,EVEN,,,,,,,NORTHERN,BND,,,BURLINGTON,NC,27217,9100111,710012535,99100110435
2401,2499,ODD,,,,,,,NORTHERN,BND,,,BURLINGTON,NC,27217,9100111,710012535,99100110436
2600,2698,EVEN,,,,,,,NORTHSTREAM,CT,,,HAW RIVER,NC,27258,9100121,710011723,99100110437
2601,2699,ODD,,,,,,,NORTHSTREAM,CT,,,HAW RIVER,NC,27258,9100121,710011723,99100110438
3200,3298,EVEN,,,,,,,NORTHWEST,TRCE,,,ELON,NC,27244,910019,710016377,99100110439
3201,3299,ODD,,,,,,,NORTHWEST,TRCE,,,ELON,NC,27244,910019,710016377,99100110440
1900,2098,EVEN,,,,,,,NOTTINGHAM,LN,,,BURLINGTON,NC,27215,9100129,710017265,99100110441
1901,2099,ODD,,,,,,,NOTTINGHAM,LN,,,BURLINGTON,NC,27215,9100129,710017265,99100110442
2500,2598,EVEN,,,,,,,NOTTOWAY,TER,,,BURLINGTON,NC,27215,9100129,710017265,99100110443
2501,2599,ODD,,,,,,,NOTTOWAY,TER,,,BURLINGTON,NC,27215,9100129,710017265,99100110444
600,698,EVEN,,,,,,,OAK,ST,,,BURLINGTON,NC,27215,9100131,710013954,99100110446
601,699,ODD,,,,,,,OAK,ST,,,BURLINGTON,NC,27215,9100131,710013954,99100110447
400,598,EVEN,,,,,,,OAK,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110449
401,599,ODD,,,,,,,OAK,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110450
200,298,EVEN,,,,,,,OAK FOREST,CT,,,MEBANE,NC,27302,9100124,710017654,99100110451
201,299,ODD,,,,,,,OAK FOREST,CT,,,MEBANE,NC,27302,9100124,710017654,99100110452
7900,8298,EVEN,,,,,,,OAK GROVE CHURCH,RD,,,LIBERTY,NC,27298,910011,710017878,99100110453
7901,8299,ODD,,,,,,,OAK GROVE CHURCH,RD,,,LIBERTY,NC,27298,910011,710017878,99100110454
1000,1098,EVEN,,,,,,,OAK RIDGE,CT,,,BURLINGTON,NC,27217,9100130,710014409,99100110455
1001,1099,ODD,,,,,,,OAK RIDGE,CT,,,BURLINGTON,NC,27217,9100130,710014409,99100110456
3300,3498,EVEN,,,,,,,OAK TREE,LN,,,LIBERTY,NC,27298,910011,710017878,99100110457
3301,3499,ODD,,,,,,,OAK TREE,LN,,,LIBERTY,NC,27298,910011,710017878,99100110458
3200,3498,EVEN,,,,,,,OAKBURY,RD,,,BURLINGTON,NC,27215,910012,710016528,99100110459
3201,3499,ODD,,,,,,,OAKBURY,RD,,,BURLINGTON,NC,27215,910012,710016528,99100110460
2500,2598,EVEN,,,,,,,OAKCREST,CT,,,BURLINGTON,NC,27217,9100111,710012166,99100110461
2501,2599,ODD,,,,,,,OAKCREST,CT,,,BURLINGTON,NC,27217,9100111,710012166,99100110462
600,698,EVEN,,,,,,,OAKDALE,CT,,,BURLINGTON,NC,27217,9100134,710015349,99100110463
601,699,ODD,,,,,,,OAKDALE,CT,,,BURLINGTON,NC,27217,9100134,710015349,99100110464
6700,7698,EVEN,,,,,,,OAKDALE,RD,,,LIBERTY,NC,27298,910011,710017878,99100110465
6701,7699,ODD,,,,,,,OAKDALE,RD,,,LIBERTY,NC,27298,910011,710017878,99100110466
2,98,EVEN,,,,,,,OAKES,CIR,,,BURLINGTON,NC,27217,9100130,71001421,99100110467
1,99,ODD,,,,,,,OAKES,CIR,,,BURLINGTON,NC,27217,9100130,71001421,99100110468
100,798,EVEN,,,,,,,OAKGROVE,DR,,,GRAHAM,NC,27253,9100113,710016331,99100110469
101,799,ODD,,,,,,,OAKGROVE,DR,,,GRAHAM,NC,27253,9100113,710016331,99100110470
100,406,EVEN,,,,,,,OAKHURST,ST,,,GIBSONVILLE,NC,27249,910017,710011288,99100110471
101,407,ODD,,,,,,,OAKHURST,ST,,,GIBSONVILLE,NC,27249,910017,710011288,99100110472
200,598,EVEN,,,,,,,OAKLAND,DR,,,BURLINGTON,NC,27215,9100129,710017265,99100110473
201,599,ODD,,,,,,,OAKLAND,DR,,,BURLINGTON,NC,27215,9100129,710017265,99100110474
300,998,EVEN,,,,,,,OAKLEY,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110475
301,999,ODD,,,,,,,OAKLEY,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110476
1901,1999,ODD,,,,,,,OAKLEY FARM,RD,,,BURLINGTON,NC,27217,9100134,710018153,99100110477
200,298,EVEN,,,,,,,OAKMONT,CT,,,MEBANE,NC,27302,9100123,710014011,99100110478
201,299,ODD,,,,,,,OAKMONT,CT,,,MEBANE,NC,27302,9100123,710014011,99100110479
3100,3498,EVEN,,,,,,,OAKRIDGE,DR,,,GRAHAM,NC,27253,9100120,710013664,99100110480
3101,3499,ODD,,,,,,,OAKRIDGE,DR,,,GRAHAM,NC,27253,9100120,710013664,99100110481
100,198,EVEN,,,,,,,OAKVIEW,DR,,,ELON,NC,27244,910015,710015630,99100110482
101,199,ODD,,,,,,,OAKVIEW,DR,,,ELON,NC,27244,910015,710015630,99100110483
2400,2498,EVEN,,,,,,,OAKWOOD,DR,,,BURLINGTON,NC,27215,910014,710012767,99100110484
2401,2499,ODD,,,,,,,OAKWOOD,DR,,,BURLINGTON,NC,27215,910014,710012767,99100110485
201,399,ODD,,,,,,,OAKWOOD,DR,,,HAW RIVER,NC,27258,9100137,710016637,99100110486
500,598,EVEN,,,,,,,OAKWOOD,LN,,,GRAHAM,NC,27253,9100113,710016331,99100110487
501,599,ODD,,,,,,,OAKWOOD,LN,,,GRAHAM,NC,27253,9100113,710016331,99100110488
3800,4198,EVEN,,,,,,,OBRA,RD,,,GRAHAM,NC,27253,9100119,710011518,99100110489
3801,4199,ODD,,,,,,,OBRA,RD,,,GRAHAM,NC,27253,9100119,710011518,99100110490
2900,3098,EVEN,,,,,,,OCHER,ST,,,GRAHAM,NC,27253,9100121,710011723,99100110491
2901,3099,ODD,,,,,,,OCHER,ST,,,GRAHAM,NC,27253,9100121,710011723,99100110492
5000,5298,EVEN,,,,,,,ODELL KING,RD,,,BURLINGTON,NC,27217,9100125,710012257,99100110493
5001,5299,ODD,,,,,,,ODELL KING,RD,,,BURLINGTON,NC,27217,9100125,710012257,99100110494
1300,1798,EVEN,,,,,,,OKLAHOMA,AVE,,,BURLINGTON,NC,27217,9100133,710017335,99100110495
1301,1799,ODD,,,,,,,OKLAHOMA,AVE,,,BURLINGTON,NC,27217,9100133,710017335,99100110496
801,999,ODD,,,,,,,OLD ALAMANCE,RD,,,BURLINGTON,NC,27215,9100131,710013954,99100110497
1600,1798,EVEN,,,,,,,OLD ARBOR,WAY,,,MEBANE,NC,27302,9100122,710011796,99100110498
1601,1799,ODD,,,,,,,OLD ARBOR,WAY,,,MEBANE,NC,27302,9100122,710011796,99100110499
100,298,EVEN,,,,,,,OLD CHARLESTON,DR,,,ELON,NC,27244,910015,710015630,99100110500
101,299,ODD,,,,,,,OLD CHARLESTON,DR,,,ELON,NC,27244,910015,710015630,99100110501
5600,5698,EVEN,,,,,,,OLD CHEROKEE,LN,,,GRAHAM,NC,27253,9100118,710016476,99100110502
1300,1498,EVEN,,,,,,,OLD COACH,RD,,,GRAHAM,NC,27253,9100112,710013890,99100110503
400,1898,EVEN,,,,,,,OLD DAM,RD,,,LIBERTY,NC,27298,910011,710017878,99100110504
407,1899,ODD,,,,,,,OLD DAM,RD,,,LIBERTY,NC,27298,910011,710017878,99100110505
220,298,EVEN,,,,,,,OLD DAM,RD,,,SNOW CAMP,NC,27349,910011,710017878,99100110506
100,798,EVEN,,,,,,,OLD FARM,DR,,,GRAHAM,NC,27253,9100115,710018377,99100110507
101,799,ODD,,,,,,,OLD FARM,DR,,,GRAHAM,NC,27253,9100115,710018377,99100110508
2900,4398,EVEN,,,,,,,OLD HILLSBOROUGH,RD,,,MEBANE,NC,27302,9100124,710014533,99100110509
2901,4399,ODD,,,,,,,OLD HILLSBOROUGH,RD,,,MEBANE,NC,27302,9100122,710011796,99100110510
3100,3298,EVEN,,,,,,,OLD INGOLD,TRL,,,SNOW CAMP,NC,27349,910011,710017878,99100110511
3101,3299,ODD,,,,,,,OLD INGOLD,TRL,,,SNOW CAMP,NC,27349,910011,710017878,99100110512
2200,2298,EVEN,,,,,,,OLD ORCHARD,LN,,,GREEN LEVEL,NC,27217,9100137,710012837,99100110513
2201,2299,ODD,,,,,,,OLD ORCHARD,LN,,,GREEN LEVEL,NC,27217,9100137,710012837,99100110514
7000,7198,EVEN,,,,,,,OLD PLANTATION,DR,,,GRAHAM,NC,27253,9100118,710016476,99100110515
7001,7199,ODD,,,,,,,OLD PLANTATION,DR,,,GRAHAM,NC,27253,9100118,710016476,99100110516
1400,1498,EVEN,,,,,,,OLD SALEM,CT,,,GRAHAM,NC,27253,9100112,710013890,99100110517
1401,1499,ODD,,,,,,,OLD SALEM,CT,,,GRAHAM,NC,27253,9100112,710013890,99100110518
8100,9298,EVEN,,,,,,,OLD SWITCHBOARD,RD,,,SNOW CAMP,NC,27349,9100119,710011518,99100110519
8101,9299,ODD,,,,,,,OLD SWITCHBOARD,RD,,,SNOW CAMP,NC,27349,9100119,710011518,99100110520
2100,2498,EVEN,,,,,,,OLD TRAIL,RD,,,BURLINGTON,NC,27215,9100132,710013539,99100110521
2101,2499,ODD,,,,,,,OLD TRAIL,RD,,,BURLINGTON,NC,27215,9100132,710013539,99100110522
1600,1798,EVEN,,,,,,,OLDE CAROLINA,CT,,,GRAHAM,NC,27253,9100112,710013890,99100110523
1601,1799,ODD,,,,,,,OLDE CAROLINA,CT,,,GRAHAM,NC,27253,9100112,710013890,99100110524
201,299,ODD,,,,,,,OLDE QUARRY,RD,,,GRAHAM,NC,27253,9100112,710017710,99100110525
2300,2398,EVEN,,,,,,,OLDE SPRING,CT,,,GRAHAM,NC,27253,9100115,710012224,99100110526
2301,2399,ODD,,,,,,,OLDE SPRING,CT,,,GRAHAM,NC,27253,9100115,710012224,99100110527
100,198,EVEN,,,,,,,OLIVER,LN,,,BURLINGTON,NC,27217,9100110,710017845,99100110528
101,199,ODD,,,,,,,OLIVER,LN,,,BURLINGTON,NC,27217,9100110,710017845,99100110529
200,598,EVEN,,,,,,,ONEIDA,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110530
201,599,ODD,,,,,,,ONEIDA,ST,,,GRAHAM,NC,27253,9100114,710012678,99100110531
700,798,EVEN,,,,,,,ORANGE,CT,,,ELON,NC,27244,910015,710015630,99100110532
100,602,EVEN,,,,,,,ORANGE,DR,,,ELON,NC,27244,910015,710015630,99100110533
101,601,ODD,,,,,,,ORANGE,DR,,,ELON,NC,27244,910015,710015630,99100110534
901,999,ODD,,,,,,,ORBERT,ST,,,BURLINGTON,NC,27217,9100134,710015349,99100110535
